Col,Row,Well,mConc,mFillHeight,mFluid,mImpedance,mVolume
33,17,R34,95,0,DMSO,1.67,3.0
34,17,R35,95,0,DMSO,1.67,2.0
35,17,R36,95,0,DMSO,1.67,3.0
36,17,R37,95,0,DMSO,1.67,2.0
37,17,R38,95,0,DMSO,1.67,3.0
38,17,R39,95,0,DMSO,1.67,2.0
39,17,R40,95,0,DMSO,1.67,3.0
40,17,R41,95,0,DMSO,1.67,2.0
41,17,R42,95,0,DMSO,1.67,3.0
42,17,R43,95,0,DMSO,1.67,2.0
43,17,R44,95,0,DMSO,1.67,3.0
44,17,R45,95,0,DMSO,1.67,2.0
45,17,R46,95,0,DMSO,1.67,3.0
46,17,R47,95,0,DMSO,1.67,2.0
47,17,R48,95,0,DMSO,1.67,3.0
0,18,S1,95,0,DMSO,1.67,4.0
1,18,S2,95,0,DMSO,1.67,4.5
2,18,S3,95,0,DMSO,1.67,4.0
3,18,S4,95,0,DMSO,1.67,4.5
4,18,S5,95,0,DMSO,1.67,4.0
5,18,S6,95,0,DMSO,1.67,4.5
6,18,S7,95,0,DMSO,1.67,4.0
7,18,S8,95,0,DMSO,1.67,4.5
8,18,S9,95,0,DMSO,1.67,4.0
9,18,S10,95,0,DMSO,1.67,4.5
10,18,S11,95,0,DMSO,1.67,4.0
11,18,S12,95,0,DMSO,1.67,4.5
12,18,S13,95,0,DMSO,1.67,4.0
13,18,S14,95,0,DMSO,1.67,4.5
14,18,S15,95,0,DMSO,1.67,4.0
15,18,S16,95,0,DMSO,1.67,4.5
16,18,S17,95,0,DMSO,1.67,4.0
17,18,S18,95,0,DMSO,1.67,4.5
18,18,S19,95,0,DMSO,1.67,4.0
19,18,S20,95,0,DMSO,1.67,4.5
20,18,S21,95,0,DMSO,1.67,4.0
21,18,S22,95,0,DMSO,1.67,4.5
22,18,S23,95,0,DMSO,1.67,4.0
23,18,S24,95,0,DMSO,1.67,4.5
24,18,S25,95,0,DMSO,1.67,1.0
25,18,S26,95,0,DMSO,1.67,1.5
26,18,S27,95,0,DMSO,1.67,1.0
27,18,S28,95,0,DMSO,1.67,1.5
28,18,S29,95,0,DMSO,1.67,1.0
29,18,S30,95,0,DMSO,1.67,1.5
30,18,S31,95,0,DMSO,1.67,1.0
31,18,S32,95,0,DMSO,1.67,1.5
32,18,S33,95,0,DMSO,1.67,1.0
33,18,S34,95,0,DMSO,1.67,1.5
34,18,S35,95,0,DMSO,1.67,1.0
35,18,S36,95,0,DMSO,1.67,1.5
36,18,S37,95,0,DMSO,1.67,1.0
37,18,S38,95,0,DMSO,1.67,1.5
38,18,S39,95,0,DMSO,1.67,1.0
39,18,S40,95,0,DMSO,1.67,1.5
40,18,S41,95,0,DMSO,1.67,1.0
41,18,S42,95,0,DMSO,1.67,1.5
42,18,S43,95,0,DMSO,1.67,1.0
43,18,S44,95,0,DMSO,1.67,1.5
44,18,S45,95,0,DMSO,1.67,1.0
45,18,S46,95,0,DMSO,1.67,1.5
46,18,S47,95,0,DMSO,1.67,1.0
47,18,S48,95,0,DMSO,1.67,1.5
0,19,T1,95,0,DMSO,1.67,5.0
1,19,T2,95,0,DMSO,1.67,5.5
2,19,T3,95,0,DMSO,1.67,5.0
3,19,T4,95,0,DMSO,1.67,5.5
4,19,T5,95,0,DMSO,1.67,5.0
5,19,T6,95,0,DMSO,1.67,5.5
6,19,T7,95,0,DMSO,1.67,5.0
7,19,T8,95,0,DMSO,1.67,5.5
8,19,T9,95,0,DMSO,1.67,5.0
9,19,T10,95,0,DMSO,1.67,5.5
10,19,T11,95,0,DMSO,1.67,5.0
11,19,T12,95,0,DMSO,1.67,5.5
12,19,T13,95,0,DMSO,1.67,5.0
13,19,T14,95,0,DMSO,1.67,5.5
14,19,T15,95,0,DMSO,1.67,5.0
15,19,T16,95,0,DMSO,1.67,5.5
16,19,T17,95,0,DMSO,1.67,5.0
17,19,T18,95,0,DMSO,1.67,5.5
18,19,T19,95,0,DMSO,1.67,5.0
19,19,T20,95,0,DMSO,1.67,5.5
20,19,T21,95,0,DMSO,1.67,5.0
21,19,T22,95,0,DMSO,1.67,5.5
22,19,T23,95,0,DMSO,1.67,5.0
23,19,T24,95,0,DMSO,1.67,5.5
24,19,T25,95,0,DMSO,1.67,2.0
25,19,T26,95,0,DMSO,1.67,3.0
26,19,T27,95,0,DMSO,1.67,2.0
27,19,T28,95,0,DMSO,1.67,3.0
28,19,T29,95,0,DMSO,1.67,2.0
29,19,T30,95,0,DMSO,1.67,3.0
30,19,T31,95,0,DMSO,1.67,2.0
31,19,T32,95,0,DMSO,1.67,3.0
32,19,T33,95,0,DMSO,1.67,2.0
33,19,T34,95,0,DMSO,1.67,3.0
34,19,T35,95,0,DMSO,1.67,2.0
35,19,T36,95,0,DMSO,1.67,3.0
36,19,T37,95,0,DMSO,1.67,2.0
37,19,T38,95,0,DMSO,1.67,3.0
38,19,T39,95,0,DMSO,1.67,2.0
39,19,T40,95,0,DMSO,1.67,3.0
40,19,T41,95,0,DMSO,1.67,2.0
41,19,T42,95,0,DMSO,1.67,3.0
42,19,T43,95,0,DMSO,1.67,2.0
43,19,T44,95,0,DMSO,1.67,3.0
44,19,T45,95,0,DMSO,1.67,2.0
45,19,T46,95,0,DMSO,1.67,3.0
46,19,T47,95,0,DMSO,1.67,2.0
47,19,T48,95,0,DMSO,1.67,3.0
0,20,U1,95,0,DMSO,1.67,4.0
1,20,U2,95,0,DMSO,1.67,4.5
2,20,U3,95,0,DMSO,1.67,4.0
3,20,U4,95,0,DMSO,1.67,4.5
4,20,U5,95,0,DMSO,1.67,4.0
5,20,U6,95,0,DMSO,1.67,4.5
6,20,U7,95,0,DMSO,1.67,4.0
7,20,U8,95,0,DMSO,1.67,4.5
8,20,U9,95,0,DMSO,1.67,4.0
9,20,U10,95,0,DMSO,1.67,4.5
10,20,U11,95,0,DMSO,1.67,4.0
11,20,U12,95,0,DMSO,1.67,4.5
12,20,U13,95,0,DMSO,1.67,4.0
13,20,U14,95,0,DMSO,1.67,4.5
14,20,U15,95,0,DMSO,1.67,4.0
15,20,U16,95,0,DMSO,1.67,4.5
16,20,U17,95,0,DMSO,1.67,4.0
17,20,U18,95,0,DMSO,1.67,4.5
18,20,U19,95,0,DMSO,1.67,4.0
19,20,U20,95,0,DMSO,1.67,4.5
20,20,U21,95,0,DMSO,1.67,4.0
21,20,U22,95,0,DMSO,1.67,4.5
22,20,U23,95,0,DMSO,1.67,4.0
23,20,U24,95,0,DMSO,1.67,4.5
24,20,U25,95,0,DMSO,1.67,1.0
25,20,U26,95,0,DMSO,1.67,1.5
26,20,U27,95,0,DMSO,1.67,1.0
27,20,U28,95,0,DMSO,1.67,1.5
28,20,U29,95,0,DMSO,1.67,1.0
29,20,U30,95,0,DMSO,1.67,1.5
30,20,U31,95,0,DMSO,1.67,1.0
31,20,U32,95,0,DMSO,1.67,1.5
32,20,U33,95,0,DMSO,1.67,1.0
33,20,U34,95,0,DMSO,1.67,1.5
34,20,U35,95,0,DMSO,1.67,1.0
35,20,U36,95,0,DMSO,1.67,1.5
36,20,U37,95,0,DMSO,1.67,1.0
37,20,U38,95,0,DMSO,1.67,1.5
38,20,U39,95,0,DMSO,1.67,1.0
39,20,U40,95,0,DMSO,1.67,1.5
40,20,U41,95,0,DMSO,1.67,1.0
41,20,U42,95,0,DMSO,1.67,1.5
42,20,U43,95,0,DMSO,1.67,1.0
43,20,U44,95,0,DMSO,1.67,1.5
44,20,U45,95,0,DMSO,1.67,1.0
45,20,U46,95,0,DMSO,1.67,1.5
46,20,U47,95,0,DMSO,1.67,1.0
47,20,U48,95,0,DMSO,1.67,1.5
0,21,V1,95,0,DMSO,1.67,5.0
1,21,V2,95,0,DMSO,1.67,5.5
2,21,V3,95,0,DMSO,1.67,5.0
3,21,V4,95,0,DMSO,1.67,5.5
4,21,V5,95,0,DMSO,1.67,5.0
5,21,V6,95,0,DMSO,1.67,5.5
6,21,V7,95,0,DMSO,1.67,5.0
7,21,V8,95,0,DMSO,1.67,5.5
8,21,V9,95,0,DMSO,1.67,5.0
9,21,V10,95,0,DMSO,1.67,5.5
10,21,V11,95,0,DMSO,1.67,5.0
11,21,V12,95,0,DMSO,1.67,5.5
12,21,V13,95,0,DMSO,1.67,5.0
13,21,V14,95,0,DMSO,1.67,5.5
14,21,V15,95,0,DMSO,1.67,5.0
15,21,V16,95,0,DMSO,1.67,5.5
16,21,V17,95,0,DMSO,1.67,5.0
17,21,V18,95,0,DMSO,1.67,5.5
18,21,V19,95,0,DMSO,1.67,5.0
19,21,V20,95,0,DMSO,1.67,5.5
20,21,V21,95,0,DMSO,1.67,5.0
21,21,V22,95,0,DMSO,1.67,5.5
22,21,V23,95,0,DMSO,1.67,5.0
23,21,V24,95,0,DMSO,1.67,5.5
24,21,V25,95,0,DMSO,1.67,2.0
25,21,V26,95,0,DMSO,1.67,3.0
26,21,V27,95,0,DMSO,1.67,2.0
27,21,V28,95,0,DMSO,1.67,3.0
28,21,V29,95,0,DMSO,1.67,2.0
29,21,V30,95,0,DMSO,1.67,3.0
30,21,V31,95,0,DMSO,1.67,2.0
31,21,V32,95,0,DMSO,1.67,3.0
32,21,V33,95,0,DMSO,1.67,2.0
33,21,V34,95,0,DMSO,1.67,3.0
34,21,V35,95,0,DMSO,1.67,2.0
35,21,V36,95,0,DMSO,1.67,3.0
36,21,V37,95,0,DMSO,1.67,2.0
37,21,V38,95,0,DMSO,1.67,3.0
